timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:14:55.460, 5, 0, 0, 136098, 143771, 115.38, 1980, 3201, 33, P0
2026/04/23 01:14:55.460, 6, 0, 0, 136098, 143771, 119.30, 1980, 3201, 36, P0
2026/04/23 01:14:55.460, 7, 0, 0, 135426, 143771, 120.29, 1980, 3201, 33, P0
2026/04/23 01:14:56.460, 0, 0, 0, 139703, 143771, 120.62, 1980, 3201, 35, P0
2026/04/23 01:14:56.460, 1, 0, 0, 136098, 143771, 116.64, 1980, 3201, 32, P0
2026/04/23 01:14:56.460, 2, 0, 0, 136098, 143771, 117.20, 1980, 3201, 35, P0
2026/04/23 01:14:56.460, 3, 0, 0, 136098, 143771, 116.81, 1980, 3201, 32, P0
2026/04/23 01:14:56.460, 4, 0, 0, 136098, 143771, 118.89, 1980, 3201, 34, P0
2026/04/23 01:14:56.460, 5, 0, 0, 136098, 143771, 115.38, 1980, 3201, 33, P0
2026/04/23 01:14:56.460, 6, 0, 0, 136098, 143771, 119.30, 1980, 3201, 36, P0
2026/04/23 01:14:56.460, 7, 0, 0, 135426, 143771, 120.37, 1980, 3201, 33, P0
2026/04/23 01:14:57.460, 0, 0, 0, 139703, 143771, 120.62, 1980, 3201, 35, P0
2026/04/23 01:14:57.460, 1, 0, 0, 136098, 143771, 116.65, 1980, 3201, 32, P0
2026/04/23 01:14:57.461, 2, 0, 0, 136098, 143771, 117.16, 1980, 3201, 35, P0
2026/04/23 01:14:57.461, 3, 0, 0, 136098, 143771, 116.77, 1980, 3201, 32, P0
2026/04/23 01:14:57.461, 4, 0, 0, 136098, 143771, 118.91, 1980, 3201, 34, P0
2026/04/23 01:14:57.461, 5, 0, 0, 136098, 143771, 115.38, 1980, 3201, 33, P0
2026/04/23 01:14:57.461, 6, 0, 0, 136098, 143771, 119.47, 1980, 3201, 36, P0
2026/04/23 01:14:57.461, 7, 0, 0, 135426, 143771, 120.29, 1980, 3201, 33, P0
2026/04/23 01:14:58.461, 0, 0, 0, 139703, 143771, 120.58, 1980, 3201, 35, P0
2026/04/23 01:14:58.461, 1, 0, 0, 136098, 143771, 116.61, 1980, 3201, 32, P0
2026/04/23 01:14:58.461, 2, 0, 0, 136098, 143771, 117.11, 1980, 3201, 35, P0
2026/04/23 01:14:58.461, 3, 0, 0, 136098, 143771, 116.79, 1980, 3201, 32, P0
2026/04/23 01:14:58.461, 4, 0, 0, 136098, 143771, 118.84, 1980, 3201, 34, P0
2026/04/23 01:14:58.461, 5, 0, 0, 136098, 143771, 115.38, 1980, 3201, 32, P0
2026/04/23 01:14:58.461, 6, 0, 0, 136098, 143771, 119.13, 1980, 3201, 36, P0
2026/04/23 01:14:58.461, 7, 0, 0, 135426, 143771, 120.35, 1980, 3201, 33, P0
2026/04/23 01:14:59.461, 0, 0, 0, 139703, 143771, 120.62, 1980, 3201, 35, P0
2026/04/23 01:14:59.461, 1, 0, 0, 136098, 143771, 116.62, 1980, 3201, 32, P0
2026/04/23 01:14:59.461, 2, 0, 0, 136098, 143771, 117.13, 1980, 3201, 35, P0
2026/04/23 01:14:59.461, 3, 0, 0, 136098, 143771, 116.77, 1980, 3201, 32, P0
2026/04/23 01:14:59.461, 4, 0, 0, 136098, 143771, 118.83, 1980, 3201, 34, P0
2026/04/23 01:14:59.461, 5, 0, 0, 136098, 143771, 115.39, 1980, 3201, 32, P0
2026/04/23 01:14:59.462, 6, 0, 0, 136098, 143771, 119.32, 1980, 3201, 36, P0
2026/04/23 01:14:59.462, 7, 0, 0, 135426, 143771, 120.26, 1980, 3201, 33, P0
2026/04/23 01:15:00.462, 0, 0, 0, 139703, 143771, 120.60, 1980, 3201, 35, P0
2026/04/23 01:15:00.462, 1, 0, 0, 136098, 143771, 116.63, 1980, 3201, 32, P0
2026/04/23 01:15:00.462, 2, 0, 0, 136098, 143771, 117.13, 1980, 3201, 35, P0
2026/04/23 01:15:00.462, 3, 0, 0, 136098, 143771, 116.79, 1980, 3201, 32, P0
2026/04/23 01:15:00.462, 4, 0, 0, 136098, 143771, 118.83, 1980, 3201, 34, P0
2026/04/23 01:15:00.462, 5, 0, 0, 136098, 143771, 115.35, 1980, 3201, 32, P0
2026/04/23 01:15:00.462, 6, 0, 0, 136098, 143771, 119.33, 1980, 3201, 36, P0
2026/04/23 01:15:00.462, 7, 0, 0, 135426, 143771, 120.32, 1980, 3201, 33, P0
2026/04/23 01:15:01.462, 0, 0, 0, 139703, 143771, 120.60, 1980, 3201, 35, P0
2026/04/23 01:15:01.462, 1, 0, 0, 136098, 143771, 116.60, 1980, 3201, 32, P0
2026/04/23 01:15:01.462, 2, 0, 0, 136098, 143771, 117.12, 1980, 3201, 35, P0
2026/04/23 01:15:01.462, 3, 0, 0, 136098, 143771, 116.76, 1980, 3201, 32, P0
2026/04/23 01:15:01.462, 4, 0, 0, 136098, 143771, 118.83, 1980, 3201, 34, P0
2026/04/23 01:15:01.462, 5, 0, 0, 136098, 143771, 115.34, 1980, 3201, 32, P0
2026/04/23 01:15:01.462, 6, 0, 0, 136098, 143771, 119.25, 1980, 3201, 36, P0
2026/04/23 01:15:01.462, 7, 0, 0, 135426, 143771, 120.27, 1980, 3201, 33, P0
2026/04/23 01:15:02.462, 0, 0, 0, 139703, 143771, 120.56, 1980, 3201, 35, P0
2026/04/23 01:15:02.463, 1, 0, 0, 136098, 143771, 116.62, 1980, 3201, 32, P0
2026/04/23 01:15:02.463, 2, 0, 0, 136098, 143771, 117.09, 1980, 3201, 35, P0
2026/04/23 01:15:02.463, 3, 0, 0, 136098, 143771, 116.74, 1980, 3201, 32, P0
2026/04/23 01:15:02.463, 4, 0, 0, 136098, 143771, 118.76, 1980, 3201, 34, P0
2026/04/23 01:15:02.463, 5, 0, 0, 136098, 143771, 115.33, 1980, 3201, 32, P0
2026/04/23 01:15:02.463, 6, 0, 0, 136098, 143771, 119.84, 1980, 3201, 36, P0
2026/04/23 01:15:02.463, 7, 0, 0, 135426, 143771, 120.31, 1980, 3201, 33, P0
2026/04/23 01:15:03.463, 0, 0, 0, 139703, 143771, 120.55, 1980, 3201, 35, P0
2026/04/23 01:15:03.463, 1, 0, 0, 136098, 143771, 116.57, 1980, 3201, 32, P0
2026/04/23 01:15:03.463, 2, 0, 0, 136098, 143771, 117.09, 1980, 3201, 35, P0
2026/04/23 01:15:03.463, 3, 0, 0, 136098, 143771, 116.75, 1980, 3201, 32, P0
2026/04/23 01:15:03.463, 4, 0, 0, 136098, 143771, 118.80, 1980, 3201, 34, P0
2026/04/23 01:15:03.463, 5, 0, 0, 136098, 143771, 115.36, 1980, 3201, 32, P0
2026/04/23 01:15:03.463, 6, 0, 0, 136098, 143771, 119.60, 1980, 3201, 36, P0
2026/04/23 01:15:03.463, 7, 0, 0, 135426, 143771, 120.28, 1980, 3201, 33, P0
2026/04/23 01:15:04.463, 0, 0, 0, 139703, 143771, 120.54, 1980, 3201, 35, P0
2026/04/23 01:15:04.463, 1, 0, 0, 136098, 143771, 116.61, 1980, 3201, 32, P0
2026/04/23 01:15:04.463, 2, 0, 0, 136098, 143771, 117.04, 1980, 3201, 35, P0
2026/04/23 01:15:04.463, 3, 0, 0, 136098, 143771, 116.77, 1980, 3201, 32, P0
2026/04/23 01:15:04.463, 4, 0, 0, 136098, 143771, 118.79, 1980, 3201, 34, P0
2026/04/23 01:15:04.464, 5, 0, 0, 136098, 143771, 115.35, 1980, 3201, 32, P0
2026/04/23 01:15:04.464, 6, 0, 0, 136098, 143771, 119.54, 1980, 3201, 36, P0
2026/04/23 01:15:04.464, 7, 0, 0, 135426, 143771, 120.30, 1980, 3201, 33, P0
2026/04/23 01:15:05.464, 0, 0, 0, 139703, 143771, 120.56, 1980, 3201, 35, P0
2026/04/23 01:15:05.464, 1, 0, 0, 136098, 143771, 116.60, 1980, 3201, 32, P0
