timestamp,index,util_gpu,util_mem,mem_used_MB,mem_total_MB,power_W,sm_clock_MHz,mem_clock_MHz,temp_C,pstate
2026/04/23 01:14:31.755, 3, 0, 0, 136422, 143771, 113.75, 1980, 3201, 32, P0
2026/04/23 01:14:31.755, 4, 0, 0, 136422, 143771, 118.91, 1980, 3201, 35, P0
2026/04/23 01:14:31.755, 5, 0, 0, 136422, 143771, 112.81, 1980, 3201, 31, P0
2026/04/23 01:14:31.755, 6, 0, 0, 136422, 143771, 117.45, 1980, 3201, 35, P0
2026/04/23 01:14:31.756, 7, 0, 0, 135414, 143771, 112.93, 1980, 3201, 31, P0
2026/04/23 01:14:32.756, 0, 0, 0, 139979, 143771, 118.03, 1980, 3201, 35, P0
2026/04/23 01:14:32.756, 1, 0, 0, 136422, 143771, 110.55, 1980, 3201, 31, P0
2026/04/23 01:14:32.756, 2, 0, 0, 136422, 143771, 112.97, 1980, 3201, 33, P0
2026/04/23 01:14:32.756, 3, 0, 0, 136422, 143771, 113.71, 1980, 3201, 32, P0
2026/04/23 01:14:32.756, 4, 0, 0, 136422, 143771, 118.87, 1980, 3201, 35, P0
2026/04/23 01:14:32.756, 5, 0, 0, 136422, 143771, 112.81, 1980, 3201, 31, P0
2026/04/23 01:14:32.756, 6, 0, 0, 136422, 143771, 117.02, 1980, 3201, 35, P0
2026/04/23 01:14:32.756, 7, 0, 0, 135414, 143771, 112.91, 1980, 3201, 31, P0
2026/04/23 01:14:33.756, 0, 0, 0, 139979, 143771, 118.02, 1980, 3201, 35, P0
2026/04/23 01:14:33.756, 1, 0, 0, 136422, 143771, 110.55, 1980, 3201, 31, P0
2026/04/23 01:14:33.756, 2, 0, 0, 136422, 143771, 112.94, 1980, 3201, 33, P0
2026/04/23 01:14:33.756, 3, 0, 0, 136422, 143771, 113.69, 1980, 3201, 32, P0
2026/04/23 01:14:33.756, 4, 0, 0, 136422, 143771, 118.83, 1980, 3201, 35, P0
2026/04/23 01:14:33.756, 5, 0, 0, 136422, 143771, 112.79, 1980, 3201, 31, P0
2026/04/23 01:14:33.756, 6, 0, 0, 136422, 143771, 116.86, 1980, 3201, 35, P0
2026/04/23 01:14:33.756, 7, 0, 0, 135414, 143771, 112.90, 1980, 3201, 31, P0
2026/04/23 01:14:34.757, 0, 0, 0, 139979, 143771, 118.04, 1980, 3201, 35, P0
2026/04/23 01:14:34.757, 1, 0, 0, 136422, 143771, 110.54, 1980, 3201, 31, P0
2026/04/23 01:14:34.757, 2, 0, 0, 136422, 143771, 112.97, 1980, 3201, 33, P0
2026/04/23 01:14:34.757, 3, 0, 0, 136422, 143771, 113.68, 1980, 3201, 32, P0
